Transaction_Date,Store_ID,RewardsID,Prod_Num,Sale_Amount,Year,Month,Store_Location,State,Territory_Manager,Region,Region_Director,Product,CategoryID,SubcategoryID,Category,Subcategory,cust_id,date,time,name,email,phone,sms_opt_out
2024-01-19,739,286.0,105340-IT,1291.71,2024,2024-01,Ridgely,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,286.0,2023-01-01,08:00:00,Jean-Luc Picard,picard@enterprise.starfleet,1701-555-2201,N
2024-01-09,736,,105340-IT,1291.71,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-04,813,,105340-IT,1291.71,2024,2024-01,Pittsfield,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-27,710,,105340-IT,1291.71,2024,2024-01,Lafayette,Colorado,Jim Heck,West,Cassie Chambers,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-05,817,,105340-IT,1291.71,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,910,128.0,105340-IT,1291.71,2024,2024-01,Fort Worth,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,128.0,2023-04-21,16:20:50,Sonny Corinthos,sonny@generalhospital.med,716-555-9603,N
2024-01-03,710,,105340-IT,1291.71,2024,2024-01,Lafayette,Colorado,Jim Heck,West,Cassie Chambers,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,847,,105340-IT,1291.71,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,Chromebook Pixelbook Go,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,908,,105334-IT,1275.44,2024,2024-01,Denton,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,816,,105334-IT,1275.44,2024,2024-01,Somerville,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-31,736,55.0,105334-IT,1275.44,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,55.0,2024-02-28,08:55:20,Will B.,will@hawkins.ind,219-555-6005,N
2024-01-05,816,,105334-IT,1275.44,2024,2024-01,Somerville,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-28,710,,105334-IT,1275.44,2024,2024-01,Lafayette,Colorado,Jim Heck,West,Cassie Chambers,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-23,825,96.0,105334-IT,1275.44,2024,2024-01,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,96.0,2023-01-12,08:15:10,Daria M.,daria@lawndale.high,973-555-9301,N
2024-01-15,736,,105334-IT,1275.44,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-23,813,,105334-IT,1275.44,2024,2024-01,Pittsfield,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,821,,105334-IT,1275.44,2024,2024-01,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,726,,105334-IT,1275.44,2024,2024-01,Orlando,Florida,Lana Ilana,South,Andy Gisselquist,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-08,724,,105334-IT,1275.44,2024,2024-01,Miami,Florida,Lana Ilana,South,Andy Gisselquist,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-10,736,,105334-IT,1275.44,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-09,865,,105334-IT,1275.44,2024,2024-01,Bridgeport,Connecticut,Ellen Lemon,East,Ana Jilani,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-06,706,,105334-IT,1275.44,2024,2024-01,Englewood,Colorado,Jim Heck,West,Cassie Chambers,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-25,866,,105334-IT,1275.44,2024,2024-01,Darien,Connecticut,Ellen Lemon,East,Ana Jilani,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-30,720,,105334-IT,1275.44,2024,2024-01,Fort Lauderdale,Florida,Lana Ilana,South,Andy Gisselquist,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-17,736,,105334-IT,1275.44,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,736,,105334-IT,1275.44,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-13,721,,105334-IT,1275.44,2024,2024-01,Jacksonville,Florida,Lana Ilana,South,Andy Gisselquist,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-28,736,,105334-IT,1275.44,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-05,702,,105334-IT,1275.44,2024,2024-01,Berthoud,Colorado,Jim Heck,West,Cassie Chambers,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-20,836,,105334-IT,1275.44,2024,2024-01,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Samsung Galaxy Book Pro,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-23,736,,105343-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-20,836,,105343-IT,1257.12,2024,2024-01,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,823,,105335-IT,1257.12,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,736,,105327-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-27,840,,105327-IT,1257.12,2024,2024-01,Albany,New York,See Ellefson,East,Ana Jilani,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-08,733,,105343-IT,1257.12,2024,2024-01,Baltimore,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,905,436.0,105343-IT,1257.12,2024,2024-01,Beaumont,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,436.0,2023-10-27,06:10:00,Newman,newman@vandelayindustries.com,212-555-2405,N
2024-01-29,733,,105327-IT,1257.12,2024,2024-01,Baltimore,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-13,736,,105335-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,851,,105343-IT,1257.12,2024,2024-01,Queens,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-08,706,,105327-IT,1257.12,2024,2024-01,Englewood,Colorado,Jim Heck,West,Cassie Chambers,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-16,902,,105327-IT,1257.12,2024,2024-01,Austin,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-09,872,,105335-IT,1257.12,2024,2024-01,Waterbury,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-12,845,,105343-IT,1257.12,2024,2024-01,Plattsburgh,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-19,716,,105335-IT,1257.12,2024,2024-01,Sedalia,Colorado,Jim Heck,West,Cassie Chambers,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-16,736,,105343-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-11,845,,105343-IT,1257.12,2024,2024-01,Plattsburgh,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,736,,105327-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-27,850,,105327-IT,1257.12,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-02,833,,105327-IT,1257.12,2024,2024-01,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-11,738,,105327-IT,1257.12,2024,2024-01,Queen Anne's County,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,719,,105343-IT,1257.12,2024,2024-01,Cape Canaveral,Florida,Lana Ilana,South,Andy Gisselquist,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-19,705,,105335-IT,1257.12,2024,2024-01,Denver,Colorado,Jim Heck,West,Cassie Chambers,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-03,846,506.0,105343-IT,1257.12,2024,2024-01,Poestenkill,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,506.0,2023-11-03,06:54:30,Sandy Cheeks,sandy@bikinibottom.net,555-555-3105,N
2024-01-27,830,,105335-IT,1257.12,2024,2024-01,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,732,,105343-IT,1257.12,2024,2024-01,Back River,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-09,724,,105335-IT,1257.12,2024,2024-01,Miami,Florida,Lana Ilana,South,Andy Gisselquist,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-27,867,,105327-IT,1257.12,2024,2024-01,Hartford,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,838,,105327-IT,1257.12,2024,2024-01,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-13,909,,105327-IT,1257.12,2024,2024-01,Desoto,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,723,,105327-IT,1257.12,2024,2024-01,Lakeland,Florida,Lana Ilana,South,Andy Gisselquist,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,736,,105335-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-25,847,,105327-IT,1257.12,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-13,810,,105343-IT,1257.12,2024,2024-01,Nantucket,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-17,736,89.0,105335-IT,1257.12,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,89.0,2023-07-15,20:55:05,Karen Walker,karen@willandgrace.nyc,212-555-9204,Y
2024-01-28,721,,105327-IT,1257.12,2024,2024-01,Jacksonville,Florida,Lana Ilana,South,Andy Gisselquist,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-05,872,,105327-IT,1257.12,2024,2024-01,Waterbury,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo ThinkPad X1 Carbon,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-29,732,,105335-IT,1257.12,2024,2024-01,Back River,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-06,817,,105335-IT,1257.12,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-06,841,,105343-IT,1257.12,2024,2024-01,Buffalo,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-09,850,,105343-IT,1257.12,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-17,728,,105335-IT,1257.12,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,845,,105343-IT,1257.12,2024,2024-01,Plattsburgh,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Laptop 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-09,865,,105335-IT,1257.12,2024,2024-01,Bridgeport,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo Yoga 7i,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,729,,105332-IT,1250.96,2024,2024-01,Tampa,Florida,Lana Ilana,South,Andy Gisselquist,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-19,838,,105332-IT,1250.96,2024,2024-01,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-12,706,,105332-IT,1250.96,2024,2024-01,Englewood,Colorado,Jim Heck,West,Cassie Chambers,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-02,839,,105328-IT,1250.96,2024,2024-01,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-11,869,,105328-IT,1250.96,2024,2024-01,New Haven,Connecticut,Ellen Lemon,East,Ana Jilani,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-23,719,,105332-IT,1250.96,2024,2024-01,Cape Canaveral,Florida,Lana Ilana,South,Andy Gisselquist,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,720,,105328-IT,1250.96,2024,2024-01,Fort Lauderdale,Florida,Lana Ilana,South,Andy Gisselquist,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-01,716,,105328-IT,1250.96,2024,2024-01,Sedalia,Colorado,Jim Heck,West,Cassie Chambers,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,736,,105332-IT,1250.96,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-01,811,,105332-IT,1250.96,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-28,811,,105332-IT,1250.96,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,730,,105332-IT,1250.96,2024,2024-01,Boston,Massachusetts,Bo Heap,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,736,,105332-IT,1250.96,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-25,735,,105328-IT,1250.96,2024,2024-01,Howard,Maryland,Shruti Reddy,Northeast,Michael Jarvis,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-26,852,455.0,105332-IT,1250.96,2024,2024-01,Charleston,South Carolina,Len Jensen,South,Andy Gisselquist,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,455.0,2023-08-23,21:45:40,Gus Fring,gus@lospolloshermanos.biz,505-555-2604,Y
2024-01-20,839,,105328-IT,1250.96,2024,2024-01,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-29,827,,105332-IT,1250.96,2024,2024-01,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-22,724,,105332-IT,1250.96,2024,2024-01,Miami,Florida,Lana Ilana,South,Andy Gisselquist,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-21,728,185.0,105332-IT,1250.96,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,185.0,2024-01-29,09:15:30,Nipsey,nipsey@wzhup.det,313-555-1110,N
2024-01-21,711,,105332-IT,1250.96,2024,2024-01,Littleton,Colorado,Jim Heck,West,Cassie Chambers,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-25,848,,105328-IT,1250.96,2024,2024-01,Syracuse,New York,See Ellefson,East,Ana Jilani,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-06,811,,105332-IT,1250.96,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-08,736,511.0,105328-IT,1250.96,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,HP Envy 15,120,120-lap,Technology & Accessories,Laptops,511.0,2023-04-20,13:57:45,Pearl Krabs,pearl@bikinibottom.net,555-555-3110,N
2024-01-06,736,,105332-IT,1250.96,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-10,736,,105332-IT,1250.96,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-03,822,,105339-IT,1161.14,2024,2024-01,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-08,736,,105339-IT,1161.14,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-21,736,,105339-IT,1161.14,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-17,714,,105339-IT,1161.14,2024,2024-01,New Castle,Colorado,Jim Heck,West,Cassie Chambers,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-05,903,,105339-IT,1161.14,2024,2024-01,Bacliff,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-06,714,,105339-IT,1161.14,2024,2024-01,New Castle,Colorado,Jim Heck,West,Cassie Chambers,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-16,829,74.0,105339-IT,1161.14,2024,2024-01,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,74.0,2024-03-02,08:40:10,Ben Chang,chang@greendale.edu,303-555-9009,N
2024-01-13,703,,105339-IT,1161.14,2024,2024-01,Boulder,Colorado,Jim Heck,West,Cassie Chambers,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-28,835,,105339-IT,1161.14,2024,2024-01,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-18,703,,105339-IT,1161.14,2024,2024-01,Boulder,Colorado,Jim Heck,West,Cassie Chambers,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-30,731,,105339-IT,1161.14,2024,2024-01,Annapolis,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-11,819,,105339-IT,1161.14,2024,2024-01,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,848,,105339-IT,1161.14,2024,2024-01,Syracuse,New York,See Ellefson,East,Ana Jilani,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-31,827,,105339-IT,1161.14,2024,2024-01,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-27,910,,105339-IT,1161.14,2024,2024-01,Fort Worth,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-24,736,,105339-IT,1161.14,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-07,823,508.0,105339-IT,1161.14,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Razer Blade 14,120,120-lap,Technology & Accessories,Laptops,508.0,2024-04-02,15:44:00,Gary,meow@bikinibottom.net,555-555-3107,N
2024-01-11,716,,105329-IT,1061.14,2024,2024-01,Sedalia,Colorado,Jim Heck,West,Cassie Chambers,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-17,806,,105329-IT,1061.14,2024,2024-01,Holyoke,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-13,838,,105329-IT,1061.14,2024,2024-01,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-05,836,,105329-IT,1061.14,2024,2024-01,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-06,911,,105329-IT,1061.14,2024,2024-01,Georgetown,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-05,817,,105329-IT,1061.14,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-14,853,,105329-IT,1061.14,2024,2024-01,Greenville,South Carolina,Len Jensen,South,Andy Gisselquist,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-30,852,,105329-IT,1061.14,2024,2024-01,Charleston,South Carolina,Len Jensen,South,Andy Gisselquist,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-22,714,,105329-IT,1061.14,2024,2024-01,New Castle,Colorado,Jim Heck,West,Cassie Chambers,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-01,910,,105329-IT,1061.14,2024,2024-01,Fort Worth,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-16,736,,105329-IT,1061.14,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-11,844,,105329-IT,1061.14,2024,2024-01,Oswego,New York,See Ellefson,East,Ana Jilani,Acer Aspire 5,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-10,736,,105342-IT,961.14,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-28,806,,105342-IT,961.14,2024,2024-01,Holyoke,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-25,848,323.0,105342-IT,961.14,2024,2024-01,Syracuse,New York,See Ellefson,East,Ana Jilani,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,323.0,2023-07-05,13:50:10,Dana Scully,scully@fbi.gov,202-555-1302,N
