Transaction_Date,Store_ID,RewardsID,Prod_Num,Sale_Amount,Year,Month,Store_Location,State,Territory_Manager,Region,Region_Director,Product,CategoryID,SubcategoryID,Category,Subcategory,cust_id,date,time,name,email,phone,sms_opt_out
2024-01-01,736,,105481-T,74.5,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-22,866,,105481-T,74.5,2024,2024-01,Darien,Connecticut,Ellen Lemon,East,Ana Jilani,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-04,828,,105481-T,74.5,2024,2024-01,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-11,842,,105481-T,74.5,2024,2024-01,Elmira,New York,See Ellefson,East,Ana Jilani,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-19,851,,105481-T,74.5,2024,2024-01,Queens,New York,See Ellefson,East,Ana Jilani,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-12,713,,105481-T,74.5,2024,2024-01,Milliken,Colorado,Jim Heck,West,Cassie Chambers,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-11,830,,105481-T,74.5,2024,2024-01,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-24,823,,105481-T,74.5,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-30,807,,105481-T,74.5,2024,2024-01,Leominster,Massachusetts,Bo Heap,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-28,826,,105481-T,74.5,2024,2024-01,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-10,734,,105481-T,74.5,2024,2024-01,Germantown,Maryland,Shruti Reddy,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-19,715,,105481-T,74.5,2024,2024-01,Parker,Colorado,Jim Heck,West,Cassie Chambers,SAT Math Essentials,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-13,847,,105579-B,74.28,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-14,850,,105612-B,74.28,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-13,736,243.0,105709-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,243.0,2024-01-03,18:40:00,Dayanara Diaz,daya@litchfield.pen,607-555-1708,N
2024-01-26,815,,105579-B,74.28,2024,2024-01,Quincy,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-09,736,,105709-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-23,806,,105709-B,74.28,2024,2024-01,Holyoke,Massachusetts,Bo Heap,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-19,726,,105585-B,74.28,2024,2024-01,Orlando,Florida,Lana Ilana,South,Andy Gisselquist,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-23,803,,105579-B,74.28,2024,2024-01,Framingham,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-06,805,381.0,105612-B,74.28,2024,2024-01,Hingham,Massachusetts,Bo Heap,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,381.0,2023-04-20,14:05:00,Will Bailey,will@westwing.gov,202-555-1810,N
2024-01-27,736,,105764-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,SAT Math Level 2 Study Guide,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-31,812,380.0,105579-B,74.28,2024,2024-01,Northampton,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,380.0,2023-02-05,09:40:35,Abbey Bartlet,abbey@westwing.gov,202-555-1809,N
2024-01-22,702,73.0,105585-B,74.28,2024,2024-01,Berthoud,Colorado,Jim Heck,West,Cassie Chambers,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,73.0,2024-01-18,18:15:55,Dean Pelton,dean@greendale.edu,303-555-9008,N
2024-01-22,735,,105585-B,74.28,2024,2024-01,Howard,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-06,847,,105709-B,74.28,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-02,823,,105585-B,74.28,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-28,731,,105709-B,74.28,2024,2024-01,Annapolis,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-17,869,415.0,105709-B,74.28,2024,2024-01,New Haven,Connecticut,Ellen Lemon,East,Ana Jilani,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,415.0,2023-08-23,20:35:30,Oscar the Grouch,oscar@sesamestreet.org,212-555-2204,Y
2024-01-17,871,259.0,105709-B,74.28,2024,2024-01,Old Saybrook,Connecticut,Ellen Lemon,East,Ana Jilani,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,259.0,2023-06-19,21:20:10,Todd Chavez,todd@hollywoo.net,323-555-1904,N
2024-01-26,737,,105709-B,74.28,2024,2024-01,Parkville,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-24,804,,105612-B,74.28,2024,2024-01,Haverhill,Massachusetts,Bo Heap,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-30,802,,105585-B,74.28,2024,2024-01,Falmouth,Massachusetts,Bo Heap,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-17,866,,105585-B,74.28,2024,2024-01,Darien,Connecticut,Ellen Lemon,East,Ana Jilani,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-21,718,,105612-B,74.28,2024,2024-01,Wheat Ridge,Colorado,Jim Heck,West,Cassie Chambers,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-14,824,,105612-B,74.28,2024,2024-01,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-11,734,,105585-B,74.28,2024,2024-01,Germantown,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-31,736,,105709-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-12,906,,105612-B,74.28,2024,2024-01,Cedar Park,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-01,727,,105612-B,74.28,2024,2024-01,Sebring,Florida,Lana Ilana,South,Andy Gisselquist,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-31,827,,105612-B,74.28,2024,2024-01,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-08,728,,105579-B,74.28,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-05,736,,105579-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-03,705,,105612-B,74.28,2024,2024-01,Denver,Colorado,Jim Heck,West,Cassie Chambers,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-06,736,,105579-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-16,826,,105579-B,74.28,2024,2024-01,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-06,736,,105764-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,SAT Math Level 2 Study Guide,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-21,830,,105585-B,74.28,2024,2024-01,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-08,805,,105585-B,74.28,2024,2024-01,Hingham,Massachusetts,Bo Heap,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-21,828,,105579-B,74.28,2024,2024-01,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-26,734,,105612-B,74.28,2024,2024-01,Germantown,Maryland,Shruti Reddy,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-07,807,,105585-B,74.28,2024,2024-01,Leominster,Massachusetts,Bo Heap,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-23,730,,105709-B,74.28,2024,2024-01,Boston,Massachusetts,Bo Heap,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-03,738,,105585-B,74.28,2024,2024-01,Queen Anne's County,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-12,722,,105709-B,74.28,2024,2024-01,Key West,Florida,Lana Ilana,South,Andy Gisselquist,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-02,736,,105764-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,SAT Math Level 2 Study Guide,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-20,709,,105585-B,74.28,2024,2024-01,Greeley,Colorado,Jim Heck,West,Cassie Chambers,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-13,822,,105579-B,74.28,2024,2024-01,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-15,736,,105709-B,74.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-29,833,,105709-B,74.28,2024,2024-01,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-23,815,,105612-B,74.28,2024,2024-01,Quincy,Massachusetts,Bo Heap,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-24,728,,105612-B,74.28,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-11,811,,105585-B,74.28,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-29,832,,105579-B,74.28,2024,2024-01,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-29,869,,105612-B,74.28,2024,2024-01,New Haven,Connecticut,Ellen Lemon,East,Ana Jilani,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-11,846,,105579-B,74.28,2024,2024-01,Poestenkill,New York,See Ellefson,East,Ana Jilani,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-29,829,,105612-B,74.28,2024,2024-01,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-14,908,,105585-B,74.28,2024,2024-01,Denton,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,TOEFL Prep Book 2024,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-13,728,,105579-B,74.28,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,Test Prep Workbook for GED,125,125-stu,Books (General),Study Guides,,,,,,,
2024-01-18,712,,105460-IT,72.5,2024,2024-01,Loveland,Colorado,Jim Heck,West,Cassie Chambers,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-09,722,,105460-IT,72.5,2024,2024-01,Key West,Florida,Lana Ilana,South,Andy Gisselquist,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-26,836,,105460-IT,72.5,2024,2024-01,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-23,816,,105460-IT,72.5,2024,2024-01,Somerville,Massachusetts,Bo Heap,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-14,807,,105460-IT,72.5,2024,2024-01,Leominster,Massachusetts,Bo Heap,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-27,736,,105460-IT,72.5,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-13,736,,105460-IT,72.5,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-13,804,216.0,105460-IT,72.5,2024,2024-01,Haverhill,Massachusetts,Bo Heap,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,216.0,2023-02-07,08:40:20,Meredith Grey,meredith@seattlegrace.med,206-555-1501,N
2024-01-28,709,,105460-IT,72.5,2024,2024-01,Greeley,Colorado,Jim Heck,West,Cassie Chambers,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-08,823,,105460-IT,72.5,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-14,726,,105460-IT,72.5,2024,2024-01,Orlando,Florida,Lana Ilana,South,Andy Gisselquist,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-05,850,,105460-IT,72.5,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-08,867,,105460-IT,72.5,2024,2024-01,Hartford,Connecticut,Ellen Lemon,East,Ana Jilani,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-08,707,,105460-IT,72.5,2024,2024-01,Fort Collins,Colorado,Jim Heck,West,Cassie Chambers,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-02,825,,105460-IT,72.5,2024,2024-01,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-18,822,35.0,105460-IT,72.5,2024,2024-01,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,35.0,2023-11-08,07:05:30,Maggie,maggie@springfield.power,636-555-4005,N
2024-01-27,811,,105460-IT,72.5,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,CalDigit TS4 Thunderbolt 4 Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-05,817,146.0,105429-T,71.8,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,146.0,2023-01-07,07:55:10,Richie C.,richie@arnoldsdrivein.diner,414-555-9801,N
2024-01-17,850,,105429-T,71.8,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-26,814,,105429-T,71.8,2024,2024-01,Provincetown,Massachusetts,Bo Heap,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-16,704,3.0,105429-T,71.8,2024,2024-01,Castle Rock,Colorado,Jim Heck,West,Cassie Chambers,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,3.0,2023-07-09,18:15:27,Monica Geller,chefmonica@centralperk.coffee,212-555-1003,N
2024-01-07,727,,105429-T,71.8,2024,2024-01,Sebring,Florida,Lana Ilana,South,Andy Gisselquist,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-20,736,,105429-T,71.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-03,731,,105429-T,71.8,2024,2024-01,Annapolis,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-15,736,,105429-T,71.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-18,727,,105429-T,71.8,2024,2024-01,Sebring,Florida,Lana Ilana,South,Andy Gisselquist,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-18,736,,105429-T,71.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-16,801,,105429-T,71.8,2024,2024-01,Attleboro,Massachusetts,Bo Heap,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-22,736,,105429-T,71.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-31,736,,105429-T,71.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-25,736,,105429-T,71.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-27,825,,105429-T,71.8,2024,2024-01,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,MCAT Biology and Biochemistry,100,100-exa,Textbooks,Exam Prep and Study Guides,,,,,,,
2024-01-25,827,,105310-IT,71.74,2024,2024-01,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-23,736,,105310-IT,71.74,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-10,871,,105310-IT,71.74,2024,2024-01,Old Saybrook,Connecticut,Ellen Lemon,East,Ana Jilani,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-26,838,,105310-IT,71.74,2024,2024-01,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-24,736,,105310-IT,71.74,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-27,850,,105310-IT,71.74,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-06,709,,105310-IT,71.74,2024,2024-01,Greeley,Colorado,Jim Heck,West,Cassie Chambers,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-22,736,,105310-IT,71.74,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-17,871,,105310-IT,71.74,2024,2024-01,Old Saybrook,Connecticut,Ellen Lemon,East,Ana Jilani,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-06,717,,105310-IT,71.74,2024,2024-01,Thornton,Colorado,Jim Heck,West,Cassie Chambers,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-18,811,,105310-IT,71.74,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-17,736,,105310-IT,71.74,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-21,818,,105310-IT,71.74,2024,2024-01,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-23,818,,105310-IT,71.74,2024,2024-01,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-31,707,,105310-IT,71.74,2024,2024-01,Fort Collins,Colorado,Jim Heck,West,Cassie Chambers,Anker PowerExpand USB-C Dock,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-07,736,,105311-IT,69.9,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-04,736,,105311-IT,69.9,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-08,719,,105311-IT,69.9,2024,2024-01,Cape Canaveral,Florida,Lana Ilana,South,Andy Gisselquist,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-11,725,265.0,105311-IT,69.9,2024,2024-01,Naples,Florida,Lana Ilana,South,Andy Gisselquist,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,265.0,2024-03-08,07:50:40,Beatrice Horseman,beatrice@hollywoo.net,323-555-1910,N
2024-01-31,807,,105311-IT,69.9,2024,2024-01,Leominster,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-13,736,,105311-IT,69.9,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-19,910,87.0,105311-IT,69.9,2024,2024-01,Fort Worth,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,87.0,2023-04-18,14:05:35,Grace Adler,grace@willandgrace.nyc,212-555-9202,N
2024-01-09,870,,105311-IT,69.9,2024,2024-01,New London,Connecticut,Ellen Lemon,East,Ana Jilani,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-15,736,,105311-IT,69.9,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-27,723,,105311-IT,69.9,2024,2024-01,Lakeland,Florida,Lana Ilana,South,Andy Gisselquist,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-19,736,,105311-IT,69.9,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-13,817,,105311-IT,69.9,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-08,809,,105311-IT,69.9,2024,2024-01,Lynn,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
2024-01-01,728,,105311-IT,69.9,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,Corsair K95 RGB Platinum Keyboard,120,120-ext,Technology & Accessories,External Accessories,,,,,,,
